Time,Weight,Humidity,Flow,Temperature
2017-01-04 00:00:00,52.62302833333335,89.93499999999996,0.0,3.0064094202898537
2017-01-04 01:00:00,52.61209500000003,89.87333333333332,0.0,2.9773699275362318
2017-01-04 02:00:00,52.65666333333334,90.72000000000004,0.0,3.1768670289855065
2017-01-04 03:00:00,52.61635833333336,91.095,0.0,3.3164724637681164
2017-01-04 04:00:00,52.608893333333356,90.37166666666668,-1.0,3.337572463768116
2017-01-04 05:00:00,52.60884833333333,90.91833333333332,0.0,3.389972463768116
2017-01-04 06:00:00,52.62481500000001,91.64999999999996,0.0,3.4760362318840565
2017-01-04 07:00:00,52.63764666666667,91.85666666666668,-2.0,3.4285818840579703
2017-01-04 08:00:00,52.61274666666666,91.68833333333332,-1.0,3.305838043478261
2017-01-04 09:00:00,52.589185000000036,91.01999999999998,0.0,3.543605797101451
2017-01-04 10:00:00,52.61479833333337,91.13833333333328,0.0,3.801605797101448
2017-01-04 11:00:00,52.61906500000007,92.75,-1.0,3.721308333333334
2017-01-04 12:00:00,52.610733333333386,93.05499999999998,-2.0,3.8062822463768096
2017-01-04 13:00:00,52.594545,92.84000000000002,-4.0,4.1485246376811595
2017-01-04 14:00:00,52.61799500000005,92.29833333333332,-1.0,4.238484420289855
2017-01-04 15:00:00,52.50569833333334,92.73833333333332,-3.0,4.712792391304348
2017-01-04 16:00:00,52.618531666666705,91.89333333333336,-3.0,4.4308014492753625
2017-01-04 17:00:00,52.59612666666669,90.53833333333334,0.0,4.29561884057971
2017-01-04 18:00:00,52.59292500000002,89.21499999999996,0.0,4.298211231884056
2017-01-04 19:00:00,52.61213333333337,88.84166666666665,0.0,4.281221739130436
2017-01-04 20:00:00,52.6203983333334,89.66,0.0,4.0314043478260855
2017-01-04 21:00:00,52.62920000000007,90.80500000000002,0.0,3.843820289855072
2017-01-04 22:00:00,52.629466666666744,91.23166666666664,-2.0,3.8070065217391296
2017-01-04 23:00:00,52.60813333333337,89.73666666666666,-1.0,3.625907608695652
2017-01-05 00:00:00,52.59613166666667,87.02666666666664,0.0,3.560317028985508
2017-01-05 01:00:00,52.611066666666716,83.90833333333336,0.0,3.1715221014492743
2017-01-05 02:00:00,52.624666666666705,81.84233333333336,0.0,3.1375137681159413
2017-01-05 03:00:00,52.60418333333334,80.25066666666666,0.0,3.0316822463768127
2017-01-05 04:00:00,52.58313999999999,78.52766666666669,0.0,2.783916304347825
2017-01-05 05:00:00,52.58868500000001,79.7408333333333,0.0,2.595950724637681
2017-01-05 06:00:00,52.61855333333335,82.39166666666667,0.0,2.2507489130434792
2017-01-05 07:00:00,52.61814833333339,84.54333333333331,0.0,2.198162318840581
2017-01-05 08:00:00,52.631066666666726,85.16333333333338,0.0,2.4664894927536234
2017-01-05 09:00:00,52.59960000000001,84.53500000000003,-2.0,2.838483333333333
2017-01-05 10:00:00,52.571866666666615,82.59999999999997,0.0,2.863241304347825
2017-01-05 11:00:00,52.57239833333332,80.41499999999998,0.0,2.8803876811594207
2017-01-05 12:00:00,52.57506666666664,78.33500000000002,-1.0,3.1980804347826086
2017-01-05 13:00:00,52.58466666666668,77.13083333333334,-3.0,3.2024557971014485
2017-01-05 14:00:00,52.62760000000004,77.24133333333336,-1.0,2.9144789855072464
2017-01-05 15:00:00,52.61400000000005,75.83933333333337,-1.0,2.7773764492753625
2017-01-05 16:00:00,52.65506666666673,78.90783333333337,-1.0,2.114125
2017-01-05 17:00:00,52.65773333333334,82.37166666666667,0.0,1.8768155797101456
2017-01-05 18:00:00,52.647333333333314,84.65333333333336,0.0,1.6729764492753632
2017-01-05 19:00:00,52.66626666666666,85.6383333333333,0.0,1.373060144927536
2017-01-05 20:00:00,52.6745333333333,86.50666666666667,-1.0,0.8625891304347821
2017-01-05 21:00:00,52.67666666666669,87.8733333333333,-1.0,0.4994507246376805
2017-01-05 22:00:00,52.699066666666695,88.72666666666667,-1.0,0.14989275362318802
2017-01-05 23:00:00,52.66866666666665,89.57666666666664,0.0,-0.19830942028985515
2017-01-06 00:00:00,52.65364166666669,90.36833333333335,0.0,-0.5514626811594204
2017-01-06 01:00:00,52.63405500000002,90.80500000000004,0.0,-0.8949695652173909
2017-01-06 02:00:00,52.631333333333366,91.37166666666668,0.0,-1.301686956521739
2017-01-06 03:00:00,52.55144666666667,91.7916666666667,0.0,-1.5655344202898551
2017-01-06 04:00:00,52.59193666666667,92.11833333333335,0.0,-1.9129318840579719
2017-01-06 05:00:00,52.650251666666676,92.15999999999993,0.0,-2.0667090579710146
2017-01-06 06:00:00,52.64386666666666,92.33499999999997,0.0,-2.327975362318841
2017-01-06 07:00:00,52.61451166666665,92.535,0.0,-2.7142065217391305
2017-01-06 08:00:00,52.50886666666665,92.93333333333337,0.0,-3.013821739130434
2017-01-06 09:00:00,52.34563333333331,92.91999999999993,-3.0,-2.8999800724637685
2017-01-06 10:00:00,52.1429666666667,92.715,0.0,-2.478542028985508
2017-01-06 11:00:00,52.02771666666668,91.58833333333334,-2.0,-1.8227416666666656
2017-01-06 12:00:00,50.02135666666667,89.80166666666666,-2.0,-0.5467692028985508
2017-01-06 13:00:00,52.761405,87.91166666666668,-2.0,0.3879119565217391
2017-01-06 14:00:00,50.80400166666664,89.34333333333332,-3.0,4.459342028985507
2017-01-06 15:00:00,50.99545666666666,93.68666666666664,0.0,6.413898188405796
2017-01-06 16:00:00,52.74760000000001,91.68833333333332,-1.0,2.364925362318841
2017-01-06 17:00:00,52.59559999999996,90.13500000000003,0.0,0.31585072463768105
2017-01-06 18:00:00,52.548123333333386,90.62500000000004,0.0,-0.6530532608695649
2017-01-06 19:00:00,52.527313333333396,91.04666666666664,0.0,-1.12536231884058
2017-01-06 20:00:00,52.542263333333366,92.01166666666668,0.0,-1.9574692028985508
2017-01-06 21:00:00,52.53078000000001,92.45166666666671,0.0,-2.384383333333333
2017-01-06 22:00:00,52.51896166666669,92.10833333333336,0.0,-2.8581710144927537
2017-01-06 23:00:00,52.42673833333337,92.6366666666666,0.0,-3.3726583333333338
2017-01-07 00:00:00,52.38616666666667,93.00333333333342,0.0,-3.7815137681159423
2017-01-07 01:00:00,52.35907333333331,93.1516666666666,0.0,-4.101994565217392
2017-01-07 02:00:00,52.25963333333333,93.39499999999997,0.0,-4.449261956521738
2017-01-07 03:00:00,52.21816666666671,93.58999999999996,0.0,-4.818321014492754
2017-01-07 04:00:00,52.1219,93.56999999999998,0.0,-4.8791141304347825
2017-01-07 05:00:00,52.0960333333333,93.42000000000004,0.0,-4.770165579710146
2017-01-07 06:00:00,52.13727166666667,93.20666666666664,0.0,-4.584882971014492
2017-01-07 07:00:00,52.193113333333336,93.175,0.0,-4.469022463768115
2017-01-07 08:00:00,52.23309999999999,92.69999999999996,-1.0,-3.912578623188404
2017-01-07 09:00:00,52.16723333333335,92.40666666666672,0.0,-3.6987391304347823
2017-01-07 10:00:00,52.13495,91.42,0.0,-3.1788275362318834
2017-01-07 11:00:00,52.00225166666666,90.285,0.0,-2.4399130434782608
2017-01-07 12:00:00,52.27798000000002,88.73666666666666,-1.0,-1.7832782608695654
2017-01-07 13:00:00,52.49395999999998,87.05499999999998,0.0,-1.207476086956522
2017-01-07 14:00:00,52.598795000000045,85.24333333333338,-4.0,-0.7799880434782607
2017-01-07 15:00:00,52.633200000000066,83.62833333333332,0.0,-0.7026434782608698
2017-01-07 16:00:00,52.63263000000007,83.0466666666667,0.0,-0.7401514492753624
2017-01-07 17:00:00,52.63133333333339,81.615,0.0,-0.9859398550724636
2017-01-07 18:00:00,52.62840000000007,82.55000000000003,0.0,-1.3440384057971018
2017-01-07 19:00:00,52.607210000000016,84.2966666666667,0.0,-1.4738123188405796
2017-01-07 20:00:00,52.6010166666667,84.89833333333333,0.0,-1.3970594202898552
2017-01-07 21:00:00,52.6047166666667,87.0766666666667,0.0,-1.4848789855072468
2017-01-07 22:00:00,52.60748333333335,87.95,0.0,-1.422558695652174
2017-01-07 23:00:00,52.60859500000002,88.4366666666667,0.0,-1.1646021739130434
2017-01-08 00:00:00,52.58359499999999,89.58833333333332,-1.0,-1.0769793478260872
2017-01-08 01:00:00,52.58754333333333,90.48000000000002,0.0,-0.7598750000000002
2017-01-08 02:00:00,52.61295833333334,90.31333333333336,0.0,-0.6076239130434785
2017-01-08 03:00:00,52.63321333333335,90.06499999999996,0.0,-0.3344231884057973
2017-01-08 04:00:00,52.63463,90.22333333333336,-2.0,-0.059222463768116025
2017-01-08 05:00:00,52.635568333333346,90.1133333333333,0.0,0.19348224637681166
2017-01-08 06:00:00,52.64037666666666,89.82333333333344,0.0,0.4266322463768114
2017-01-08 07:00:00,52.63977000000003,89.84000000000003,0.0,0.6211249999999997
2017-01-08 08:00:00,52.64409666666675,89.9633333333333,0.0,1.050252898550725
2017-01-08 09:00:00,52.64189999999999,89.87000000000003,0.0,1.3018144927536226
2017-01-08 10:00:00,52.636650000000046,90.23666666666661,-2.0,1.6484971014492753
2017-01-08 11:00:00,52.63026666666675,90.48500000000006,-2.0,1.994951086956522
2017-01-08 12:00:00,52.62280000000007,90.61333333333329,0.0,2.373239855072464
2017-01-08 13:00:00,52.63263000000007,90.61999999999992,0.0,2.9305351449275365
2017-01-08 14:00:00,52.638533333333356,90.65500000000002,-1.0,3.4734014492753635
2017-01-08 15:00:00,52.66013333333329,90.81666666666668,-1.0,3.5934282608695645
2017-01-08 16:00:00,52.677200000000006,90.52833333333334,0.0,3.463541666666668
2017-01-08 17:00:00,52.74173333333329,90.4916666666666,-1.0,3.4067405797101444
2017-01-08 18:00:00,52.6764,90.265,0.0,3.2702405797101464
2017-01-08 19:00:00,52.69266666666668,89.72166666666661,0.0,3.3349510869565204
2017-01-08 20:00:00,52.70146666666668,89.51999999999998,0.0,3.383745289855072
2017-01-08 21:00:00,52.68546666666665,89.55500000000004,0.0,3.3460757246376813
2017-01-08 22:00:00,52.66093333333329,89.68833333333325,0.0,3.220164130434782
2017-01-08 23:00:00,52.68253333333334,89.67166666666654,0.0,3.3040717391304337
2017-01-09 00:00:00,52.6825333333333,89.85,0.0,3.2212536231884057
2017-01-09 01:00:00,52.645420000000016,90.27833333333328,0.0,3.014927536231883
2017-01-09 02:00:00,52.63294333333341,90.65166666666669,0.0,3.0749782608695644
2017-01-09 03:00:00,52.63476333333339,90.39166666666664,0.0,3.216596376811594
2017-01-09 04:00:00,52.63853333333335,90.25666666666667,-1.0,3.3109934782608703
2017-01-09 05:00:00,52.65800000000001,90.06666666666666,0.0,3.3965590579710137
2017-01-09 06:00:00,52.64781666666669,90.40333333333336,-2.0,3.351732971014492
2017-01-09 07:00:00,52.634000000000064,90.535,0.0,3.3561054347826094
2017-01-09 08:00:00,52.632933333333405,90.47166666666664,0.0,3.3145630434782616
2017-01-09 09:00:00,52.62733333333339,90.4,-2.0,3.3090894927536225
2017-01-09 10:00:00,52.59800000000002,90.27333333333344,0.0,3.370544202898551
2017-01-09 11:00:00,52.57773333333331,89.85499999999998,-1.0,3.6333105072463763
2017-01-09 12:00:00,52.587066666666686,89.5116666666667,-7.0,4.131741666666667
2017-01-09 13:00:00,52.61853333333341,89.28333333333337,-3.0,4.390978623188405
2017-01-09 14:00:00,52.632933333333405,89.08166666666666,0.0,4.616447101449273
2017-01-09 15:00:00,52.63346666666675,89.79666666666668,-3.0,4.468358333333334
2017-01-09 16:00:00,52.62866666666672,90.94833333333334,-1.0,4.228254347826088
2017-01-09 17:00:00,52.60840000000004,90.9333333333334,0.0,4.132062318840579
2017-01-09 18:00:00,52.6265333333334,90.34000000000003,0.0,3.9834894927536224
2017-01-09 19:00:00,52.58039999999996,90.44833333333332,0.0,3.667859782608695
2017-01-09 20:00:00,52.57586666666661,90.475,0.0,3.635098550724638
2017-01-09 21:00:00,52.57213333333329,90.31333333333336,0.0,3.66356231884058
2017-01-09 22:00:00,52.57186666666663,89.89000000000006,0.0,3.7064760869565214
2017-01-09 23:00:00,52.59373333333336,89.54166666666669,0.0,3.633614130434784
2017-01-10 00:00:00,52.60146666666669,89.34500000000006,0.0,3.658545289855071
2017-01-10 01:00:00,52.607333333333365,89.09000000000006,0.0,3.907605072463768
2017-01-10 02:00:00,52.600133333333346,88.86833333333338,0.0,3.7117148550724632
2017-01-10 03:00:00,52.614533333333355,88.71499999999996,0.0,3.599907246376812
2017-01-10 04:00:00,52.61586666666672,88.36999999999998,0.0,3.552013043478262
2017-01-10 05:00:00,52.59986666666667,88.17166666666668,0.0,3.3832985507246383
2017-01-10 06:00:00,52.60360000000003,88.09833333333334,0.0,3.1170148550724632
2017-01-10 07:00:00,52.61773333333339,88.53000000000004,-4.0,3.5600721014492747
2017-01-10 08:00:00,52.62546666666671,89.77833333333334,-4.0,3.83183079710145
2017-01-10 09:00:00,52.54838166666668,89.71166666666667,0.0,4.034849637681159
2017-01-10 10:00:00,52.48029999999998,87.29666666666662,-3.0,4.050584420289855
2017-01-10 11:00:00,52.50429999999997,85.0983333333333,0.0,4.20508115942029
2017-01-10 12:00:00,52.51125666666668,83.84666666666669,-4.0,4.360463405797102
2017-01-10 13:00:00,52.52115000000005,82.8133333333333,-2.0,4.6202246376811615
2017-01-10 14:00:00,52.52836833333334,82.25,-3.0,4.795269565217392
2017-01-10 15:00:00,52.49525000000001,83.04499999999999,0.0,5.697797101449275
2017-01-10 16:00:00,52.66652000000002,86.14833333333334,0.0,5.165682608695653
2017-01-10 17:00:00,52.79266666666664,85.94000000000004,0.0,4.524180072463769
2017-01-10 18:00:00,52.609995,85.63166666666669,0.0,4.191580797101449
2017-01-10 19:00:00,52.52382000000001,84.48333333333333,0.0,3.9443521739130425
2017-01-10 20:00:00,52.51526666666666,83.78000000000003,0.0,3.5913902173913037
2017-01-10 21:00:00,52.52596166666667,84.03833333333333,0.0,3.8116438405797104
2017-01-10 22:00:00,52.54413166666668,84.7,0.0,3.8376496376811566
2017-01-10 23:00:00,52.540666666666716,85.17833333333331,-1.0,3.6773373188405793
2017-01-11 00:00:00,52.510179999999984,85.31500000000003,0.0,3.4872021739130425
2017-01-11 01:00:00,52.507774999999974,85.11666666666672,-1.0,3.369086231884057
2017-01-11 02:00:00,52.50670666666665,85.17499999999998,0.0,3.491435507246376
2017-01-11 03:00:00,52.51527166666664,85.34000000000006,0.0,3.5936735507246382
2017-01-11 04:00:00,52.504033333333304,84.96333333333331,0.0,3.535026086956523
2017-01-11 05:00:00,52.50429999999997,84.92666666666669,0.0,3.5909373188405795
2017-01-11 06:00:00,52.5016333333333,85.41500000000003,0.0,3.827121014492752
2017-01-11 07:00:00,52.49336666666661,86.12000000000008,-1.0,3.7787170289855054
2017-01-11 08:00:00,52.4699,87.45499999999996,-1.0,3.865240217391305
2017-01-11 09:00:00,52.44136666666667,88.18500000000002,-2.0,4.341043478260869
2017-01-11 10:00:00,52.44270000000001,89.99,-1.0,4.6010137681159415
2017-01-11 11:00:00,52.43576666666667,90.00999999999998,-2.0,4.8714735507246365
2017-01-11 12:00:00,52.451771666666644,87.84833333333331,-3.0,5.153089492753623
2017-01-11 13:00:00,52.474441666666664,86.38000000000002,0.0,5.172071739130434
2017-01-11 14:00:00,52.47204333333333,85.95333333333332,-1.0,5.158202173913042
2017-01-11 15:00:00,52.48377666666667,89.47333333333331,-1.0,4.99044384057971
2017-01-11 16:00:00,52.461369999999974,90.74499999999998,0.0,5.1238942028985495
2017-01-11 17:00:00,52.45657166666667,91.30500000000002,0.0,5.236729710144927
2017-01-11 18:00:00,52.47043666666664,91.27499999999996,0.0,5.593802536231885
2017-01-11 19:00:00,52.49524333333333,91.68666666666668,-1.0,6.014407971014492
2017-01-11 20:00:00,52.45097500000001,91.37833333333336,0.0,6.1216974637681165
2017-01-11 21:00:00,52.46296666666668,89.3583333333333,0.0,6.236730434782608
2017-01-11 22:00:00,52.44723333333334,88.11166666666666,0.0,6.392031159420289
2017-01-11 23:00:00,52.452305,87.44166666666668,0.0,6.511335144927537
2017-01-12 00:00:00,52.44830000000002,85.6316666666667,-1.0,6.6005771739130426
2017-01-12 01:00:00,52.44696666666667,83.29833333333332,-1.0,6.6334376811594185
2017-01-12 02:00:00,52.45230500000001,83.42166666666667,0.0,6.901361594202899
2017-01-12 03:00:00,52.44056833333332,83.91,0.0,7.18481956521739
2017-01-12 04:00:00,52.43843833333333,83.08000000000003,-2.0,7.245202173913044
2017-01-12 05:00:00,52.43550166666666,81.84500000000003,0.0,6.9510434782608685
2017-01-12 06:00:00,52.42110000000001,82.20000000000003,0.0,6.866269565217393
2017-01-12 07:00:00,52.427233333333334,82.13500000000002,-1.0,6.80696195652174
2017-01-12 08:00:00,52.43096666666667,81.68333333333331,-3.0,6.725285144927536
2017-01-12 09:00:00,52.40803333333335,81.73333333333333,0.0,6.7754637681159435
2017-01-12 10:00:00,52.39230000000003,82.51000000000002,0.0,7.326823188405798
2017-01-12 11:00:00,52.38936666666667,82.71666666666665,0.0,7.84943079710145
2017-01-12 12:00:00,52.39736666666669,82.7183333333333,-2.0,7.808456159420291
2017-01-12 13:00:00,52.40483333333334,83.65833333333333,-2.0,7.796852536231882
2017-01-12 14:00:00,52.39230000000001,84.07333333333334,-1.0,7.672242391304349
2017-01-12 15:00:00,52.42243333333333,84.12166666666668,-4.0,7.23084963768116
2017-01-12 16:00:00,52.42243333333332,85.33166666666669,0.0,6.815647101449274
2017-01-12 17:00:00,52.42003333333331,85.98333333333332,-3.0,6.477412318840579
2017-01-12 18:00:00,52.42430000000002,86.20333333333322,0.0,6.3153760869565225
2017-01-12 19:00:00,52.4411,86.45833333333343,0.0,6.417457971014493
2017-01-12 20:00:00,52.43843333333334,87.02500000000002,0.0,6.314583333333335
2017-01-12 21:00:00,52.421633333333304,88.09166666666665,0.0,6.1421257246376815
2017-01-12 22:00:00,52.40989999999997,88.80666666666669,0.0,6.297416304347826
2017-01-12 23:00:00,52.40136666666663,89.02000000000002,-2.0,6.442233333333332
2017-01-13 00:00:00,52.40109999999997,89.34833333333331,-1.0,6.654417753623187
2017-01-13 01:00:00,52.37976499999999,89.58999999999996,0.0,6.956839855072468
2017-01-13 02:00:00,52.33710166666666,85.95466666666668,-4.0,7.734839130434784
2017-01-13 03:00:00,52.20107833333332,74.20049999999998,-3.0,9.85054891304348
2017-01-13 04:00:00,52.274695,73.42666666666669,-4.0,10.402204347826087
2017-01-13 05:00:00,52.24162333333334,76.44816666666664,-2.0,9.609139855072463
2017-01-13 06:00:00,52.244565,78.63183333333333,0.0,8.026852898550725
2017-01-13 07:00:00,52.25656666666664,77.49000000000002,-3.0,7.53543079710145
2017-01-13 08:00:00,52.28936166666665,78.58099999999997,-1.0,6.6840521739130425
2017-01-13 09:00:00,52.36750500000002,83.08833333333334,0.0,5.713861231884055
2017-01-13 10:00:00,52.400034999999995,85.88999999999997,-2.0,5.112079347826088
2017-01-13 11:00:00,52.38457166666665,84.78999999999998,0.0,5.2352804347826085
2017-01-13 12:00:00,52.366435,81.01700000000002,-3.0,5.471479347826088
2017-01-13 13:00:00,52.34963333333334,81.01466666666663,-1.0,5.323551449275363
2017-01-13 14:00:00,52.30749999999999,81.11233333333331,0.0,5.176351449275362
2017-01-13 15:00:00,52.28910000000001,80.35049999999998,-1.0,5.089493478260867
2017-01-13 16:00:00,52.26536666666666,79.72583333333336,0.0,4.8761561594202885
2017-01-13 17:00:00,52.24083333333333,79.53483333333331,-1.0,4.647846014492754
2017-01-13 18:00:00,52.25203333333332,81.36499999999998,-1.0,4.409713043478262
2017-01-13 19:00:00,52.24483333333334,79.64633333333332,-1.0,4.235132246376812
2017-01-13 20:00:00,52.26563333333339,78.3015,0.0,3.788926811594203
2017-01-13 21:00:00,52.24829999999999,78.4305,0.0,3.5066659420289854
2017-01-13 22:00:00,52.18536499999998,80.00049999999995,0.0,3.3930054347826086
2017-01-13 23:00:00,52.04985833333335,82.18833333333333,0.0,3.7492210144927536
2017-01-14 00:00:00,52.04024833333335,82.4816666666667,-1.0,4.022345652173913
2017-01-14 01:00:00,52.16083166666666,84.53999999999998,0.0,3.926733695652175
2017-01-14 02:00:00,52.14190000000001,87.7766666666667,0.0,3.7770739130434787
2017-01-14 03:00:00,52.07015333333334,88.97333333333334,-1.0,4.022983695652173
2017-01-14 04:00:00,52.05360166666669,89.415,-3.0,4.399242028985508
2017-01-14 05:00:00,52.15096500000001,88.24833333333332,0.0,4.620017028985508
2017-01-14 06:00:00,52.2376333333333,88.66833333333334,-2.0,4.35203768115942
2017-01-14 07:00:00,52.28003333333334,88.25166666666668,0.0,4.0115003623188406
2017-01-14 08:00:00,52.29923333333333,89.15000000000002,0.0,3.7395971014492746
2017-01-14 09:00:00,52.27950000000003,86.57333333333332,-1.0,3.806544202898552
2017-01-14 10:00:00,52.17336499999997,83.12833333333333,0.0,3.8763514492753615
2017-01-14 11:00:00,52.08935666666668,81.4683333333333,-1.0,4.034534782608695
2017-01-14 12:00:00,52.12348166666664,81.72833333333331,0.0,4.365157608695652
2017-01-14 13:00:00,52.242165,83.24166666666666,-3.0,4.3531510869565215
2017-01-14 14:00:00,52.11255833333333,82.74666666666664,-1.0,4.693711956521738
2017-01-14 15:00:00,51.59346833333333,79.9185,-4.0,6.1244329710144925
2017-01-14 16:00:00,52.3072333333333,81.93499999999997,-2.0,5.885190942028985
2017-01-14 17:00:00,52.3107,83.1216666666667,-2.0,5.483826449275362
2017-01-14 18:00:00,52.2995,84.32999999999997,-2.0,5.353367028985506
2017-01-14 19:00:00,52.29710000000002,83.62333333333333,0.0,5.150128623188405
2017-01-14 20:00:00,52.30376666666666,83.3566666666667,0.0,4.808074637681158
2017-01-14 21:00:00,52.316833333333314,86.22166666666668,0.0,4.2919637681159415
2017-01-14 22:00:00,52.284300000000016,87.77666666666663,0.0,4.067119202898549
2017-01-14 23:00:00,52.30109999999997,87.72999999999998,0.0,4.150606159420289
2017-01-15 00:00:00,52.310966666666644,87.49666666666668,-1.0,3.8593188405797103
2017-01-15 01:00:00,52.30056666666666,86.9966666666667,0.0,3.5121862318840584
2017-01-15 02:00:00,52.29230000000002,87.75666666666666,0.0,3.3063137681159422
2017-01-15 03:00:00,52.27630000000002,87.31833333333334,-1.0,3.271496376811593
